epoch,loss,lr
52,3.9790993531545005,9.984334944161391e-05
53,3.978865305582682,9.960563868902256e-05
54,3.978661855061849,9.925890113839693e-05
55,3.900946776072184,9.880390663381014e-05
56,4.046937704086304,9.824166537684565e-05
57,4.009398698806763,9.757342568369699e-05
58,3.920558214187622,9.680067121359368e-05
59,3.8887906869252524,9.592511767470678e-05
60,3.979236364364624,9.494870901484755e-05
61,3.788375457127889,9.387361310541735e-05
62,3.677764097849528,9.270221692819085e-05
63,3.8602673212687173,9.143712127561963e-05
64,3.6360045274098716,9.008113497642252e-05
65,3.7840143839518228,8.863726865928348e-05
66,3.9266385237375894,8.710872806850293e-05
67,3.889176289240519,8.549890694644384e-05
68,3.7391751607259116,8.381137949857487e-05
69,3.891597270965576,8.204989245784055e-05
70,3.850592851638794,8.021835676597701e-05
71,3.7992026011149087,7.832083889024344e-05
72,3.714077870051066,7.636155179484773e-05
73,3.879035313924154,7.434484558711249e-05
74,4.0013643105824785,7.227519785914882e-05
75,3.875101884206136,7.015720374648216e-05
76,4.030763864517212,6.799556572570225e-05
77,4.029991785685222,6.579508317378911e-05
78,3.9921666781107583,6.356064171229605e-05
79,3.878225564956665,6.129720236004785e-05
80,3.602219025293986,5.900979051843853e-05
81,3.953828970591227,5.6703484813783394e-05
82,3.5770808855692544,5.43834058214986e-05
83,3.7783969243367515,5.205470469714327e-05
84,3.5924888451894126,4.972255173956585e-05
85,3.7173233032226562,4.739212491154779e-05
86,3.8745078245798745,4.506859834343125e-05
87,3.931874672571818,4.275713084525582e-05
88,3.6790732542673745,4.0462854452910146e-05
89,3.828444242477417,3.81908630337288e-05
90,3.584793965021769,3.594620097683308e-05
91,3.6242388089497886,3.373385199332548e-05
92,3.743316094080607,3.155872805120496e-05
93,3.884700377782186,2.9425658469569408e-05
94,3.7033838431040444,2.733937919631972e-05
95,3.7308300336201987,2.5304522293170996e-05
96,4.101055939992269,2.3325605651317223e-05
97,3.61714506149292,2.1407022960583013e-05
98,3.9524574279785156,1.955303395433337e-05
99,3.799189567565918,1.776775495180046e-05
100,3.7779054641723633,1.6055149718825416e-05
101,3.98296324412028,1.4419020667307038e-05
102,3.7217768828074136,1.2863000412896388e-05
103,3.859655777613322,1.1390543709681677e-05
104,3.986232042312622,1.0004919779770218e-05
105,3.8028765519460044,8.709205054797783e-06
106,3.735193967819214,7.506276345481023e-06
107,3.7609313329060874,6.398804454378333e-06
108,3.7024217446645102,5.389248246040152e-06
109,3.6205105781555176,4.479849187714813e-06
110,3.6512790520985923,3.672626372730749e-06
111,3.76127290725708,2.969372037604328e-06
112,3.7696332136789956,2.3716475828265948e-06
113,3.838775157928467,1.8807801061637307e-06
114,3.841787417729696,1.4978594561681462e-06
115,3.8448662757873535,1.2237358124421052e-06
116,3.9310590426127114,1.0590177980264445e-06
117,3.9035303592681885,6.700152666519163e-05
118,4.016570250193278,9.998524278057898e-05
119,3.837042967478434,9.994403214277831e-05
120,3.8946238358815513,9.987537316653156e-05
121,3.821920315424601,9.977930396715285e-05
122,3.846848646799723,9.965587787645565e-05
123,3.9843455950419107,9.950516341314612e-05
124,3.760120471318563,9.932724424478573e-05
125,3.752201477686564,9.912221914134402e-05
126,4.141676823298137,9.889020192036754e-05
127,3.7060393492380777,9.863132138379513e-05
128,3.7672818501790366,9.834572124645505e-05
129,3.8438798586527505,9.803356005628301e-05
130,4.038485606511434,9.7695011106306e-05
131,3.848634958267212,9.733026233844053e-05
132,3.8923610051472983,9.693951623915852e-05
133,3.903757015864054,9.652298972707919e-05
134,3.7405450344085693,9.608091403254884e-05
135,3.778057257334391,9.561353456927582e-05
136,3.7801266511281333,9.512111079809154e-05
137,3.9567853609720864,9.460391608291366e-05
138,3.9942957560221353,9.406223753899087e-05
139,3.551542123158773,9.349637587351387e-05
140,3.8628926277160645,9.290664521868091e-05
141,3.7021267414093018,9.22933729573106e-05
142,3.93742569287618,9.165689954109873e-05
143,3.7006120681762695,9.099757830162006e-05
144,3.874861160914103,9.031577525418002e-05
145,3.8012423515319824,8.96118688946251e-05
146,3.763761281967163,8.888624998922484e-05
147,3.791748364766439,8.8139321357742e-05
148,3.7058119773864746,8.737149764981142e-05
149,3.7365471522013345,8.658320511475151e-05
150,3.6577487786610923,8.577488136493654e-05
